new2kid,option_choice,option_hectares,farm_payment,farm_costs,farm_net,benefits_total,benefits_ghg_farm,benefits_ghg_dispfood,benefits_ghg_forestry,benefits_ghg_soil_forestry,benefits_rec,benefits_flooding,benefits_totn,benefits_totp,benefits_water_non_use,benefits_water_rec,benefits_pollination_yield,benefits_pollination_non_use,costs_total,costs_farm,costs_forestry,costs_timber,costs_rec,env_out_ghg,env_out_sng_rec,env_out_wood_rec,env_out_sng_norec,env_out_wood_norec,env_out_flood,env_out_tot_n,env_out_tot_p,env_out_pollinators,es_out_ghg,es_out_rec,es_out_flood,es_out_tot_n,es_out_tot_p,es_out_water_non_use,es_out_water_rec,es_out_poll_yield,es_out_poll_non_use,bcr
154112,1,33.4771029538505,485588,485588.369681267,-0.369681267475244,926961.225915806,289174.747578892,-139194.777318634,0,0,718118.884524092,0,66.9938541202493,32.0711317377275,2.37102273848028e-10,0,6211.73426943211,52551.5718761657,422250.75624458,405914.575610907,0,-0,16336.1806336737,38.8405909793194,33.4771029538505,0,0,0,0.000369466271024161,-0.0109950384108176,-0.00540193409253468,9.03271926777266,149979.970260257,718118.884524092,0,66.9938541202493,32.0711317377275,2.37102273848028e-10,0,6211.73426943211,52551.5718761657,1.9089459087041
154262,2,24.4857396513109,429548,429548.090209596,-0.0902095962082967,1411724.36520316,501177.429214226,-325910.581173225,0,0,1085435.01639573,0,0,0,0,0,55578.0896034331,95444.4111629946,373520.078443127,359475.930300341,0,-0,14044.1481427863,45.7240186858776,24.4857396513109,0,0,0,-0.000153199744712753,-0.000233483732122738,-0.000152191450906635,5.0184258477552,175266.848041002,1085435.01639573,0,0,0,0,0,55578.0896034331,95444.4111629946,3.28653460196103
154778,2,41.844736395942,484729,484729.332515502,-0.33251550240675,948367.358623712,617093.855579314,-361084.690774166,0,0,546638.65317148,27383.8182623828,35.8473031347023,11.2892672738724,-3.19735305537705e-09,0,0,118288.585814297,421503.767404785,403299.198687396,0,-0,18204.5687173885,65.0117731890961,41.844736395942,0,0,0,-0.0026275275066411,-0.00233740983268301,-0.00139559211065488,37.35545331088,256009.164805147,546638.65317148,27383.8182623828,35.8473031347023,11.2892672738724,-3.19735305537705e-09,0,0,118288.585814297,1.95648982962379
154827,4,78.5261830667048,1678487,1678486.99888535,0.00111464830115438,3488159.00783859,1387453.1124006,-824185.330700842,851012.847864105,322319.67683153,1599511.33720859,53642.7188937417,0,0,-5.58633712164313e-10,0,0,98404.6453408606,1459553.91207422,983479.719362363,539346.521228283,-88024.2237163718,24751.895199945,277.104174126234,0,78.5261830667048,0,0,-0.027072894944736,-0.0181802205113251,-0.00542661842753005,16.2671685886954,1736600.30639539,1599511.33720859,53642.7188937417,0,0,-5.58633712164313e-10,0,0,98404.6453408606,2.07815670174305
154906,4,19.8207328967566,491895,491894.979320364,0.0206796363345347,1398032.47370929,374769.644616532,-245208.032594948,184426.716190458,15044.2085553902,770356.009118315,278785.149429457,0,0,-3.17170216105717e-10,0,1809.68160543027,18049.0967886553,427734.764626403,270160.44246423,160761.12481376,-15873.0287825199,12686.2261309339,56.5703425899261,0,19.8207328967566,0,0,-0.00156575171803923,-0.00406791485246538,-0.00111268389213808,2.36569627356573,329032.536767432,770356.009118315,278785.149429457,0,0,-3.17170216105717e-10,0,1809.68160543027,18049.0967886553,2.84213597151687
155398,4,19.42030784832,389541,389541.286359884,-0.286359883844852,949620.316115139,312222.88743977,-190920.692311265,234535.561867909,19035.3813778676,559837.374733218,0,0,0,0,0,2156.09236830506,12753.7106393345,338731.553356421,187686.325995088,156924.395206013,-18441.711424218,12562.5435795378,57.5836635517247,0,19.42030784832,0,0,-0.000747221851270341,-0.00545781000972834,-0.00214219069381295,3.23987675960134,374873.138374282,559837.374733218,0,0,0,0,0,2156.09236830506,12753.7106393345,2.43779298229234
155427,2,58.2422210752161,642216,642216.313587617,-0.313587617245503,1685227.29500637,843534.298785757,-489260.677192346,0,0,954748.332850553,210374.242953063,31.8518843398693,21.627745093966,-4.44952409229458e-10,0,6763.49383263284,159014.124147273,558448.968337059,537062.310793575,0,-0,21386.6575434833,89.9243065282766,58.2422210752161,0,0,0,-0.00440892447288117,-0.00771360370883929,-0.00485918290241805,44.5049210722311,354273.621593411,954748.332850553,210374.242953063,31.8518843398693,21.627745093966,-4.44952409229458e-10,0,6763.49383263284,159014.124147273,2.62408176533498
155432,2,35.4563148463934,408827,408826.810232782,0.189767218194902,1087676.40017442,519570.877971957,-307907.306332515,0,0,652150.383589106,0,82.9667711459664,15.1366325854305,2.16212665996414e-10,0,9753.09328647561,214011.248255661,355501.574115462,338704.103569991,0,-0,16797.4705454715,54.1574206351626,35.4563148463934,0,0,0,-0.0019048580541953,-0.00587839633334829,-0.0030095482515526,37.7405745110914,211663.571639442,652150.383589106,0,82.9667711459664,15.1366325854305,2.16212665996414e-10,0,9753.09328647561,214011.248255661,2.66048083951015
155433,2,47.4446175118637,545749,545748.675191284,0.32480871595908,1275434.35816463,699746.376577737,-413395.456856952,0,0,835318.190694676,0,128.449339944588,23.3578585848059,2.4061819281914e-10,0,7159.94606791345,146453.494482722,474564.065383725,455212.282202446,0,-0,19351.7831812795,73.3859617494742,47.4446175118637,0,0,0,-0.0025889728121397,-0.00769888421951501,-0.00398269698135516,45.4486438688775,286350.919720785,835318.190694676,0,128.449339944588,23.3578585848059,2.4061819281914e-10,0,7159.94606791345,146453.494482722,2.33703471406201
155435,2,36.2111394198999,465854,465853.793512079,0.206487921182998,1167842.83967477,608980.699914486,-352639.88877404,0,0,687848.029755659,0,136.011752773527,23.2252107479891,-1.00999899538025e-09,0,7895.89086261491,215598.870952527,405090.255227895,388120.263324433,0,-0,16969.9919034614,66.2126908533246,36.2111394198999,0,0,0,-0.00199255758500642,-0.00348351596922135,-0.00182345231494053,34.2460333318066,256340.811140446,687848.029755659,0,136.011752773527,23.2252107479891,-1.00999899538025e-09,0,7895.89086261491,215598.870952527,2.50688593352159
155437,2,22.156650110238,295558,295557.816192147,0.183807852910832,701904.465854589,373259.100671314,-226329.947500461,0,0,538027.28053133,0,67.4938717598891,8.99552947747972,-1.32524097593054e-09,0,770.408500313156,16101.1342508561,257006.796688824,243622.708042959,0,-0,13384.0886458644,37.8074138342369,22.156650110238,0,0,0,-0.00102986715838753,-0.000894143178312315,-0.000387681904934691,20.7809934645608,146929.153170854,538027.28053133,0,67.4938717598891,8.99552947747972,-1.32524097593054e-09,0,770.408500313156,16101.1342508561,2.37484509251852
155438,2,47.3471031799155,565652,565652.405011928,-0.405011928058229,1298074.32091044,761269.228196836,-437250.643759751,0,0,727546.093189355,0,162.776083386243,20.2325317254573,-4.362750688337e-09,0,35056.1333623445,211270.50130655,491871.656532111,472539.252517967,0,-0,19332.4040141439,83.1677565168534,47.3471031799155,0,0,0,-0.00206042566800633,-0.000992305442579246,-0.00032354894147902,33.3678384201567,324018.584437085,727546.093189355,0,162.776083386243,20.2325317254573,-4.362750688337e-09,0,35056.1333623445,211270.50130655,2.29482848272514
156048,4,43.1681007285696,806245,806244.657466552,0.342533448245376,1996290.39156669,692893.835183419,-423490.512368508,521333.381438721,42670.8534839648,1133490.2202366,0,0,0,0,0,9531.56021916149,19861.0533733314,701082.31084048,415594.064353978,307998.805307909,-40992.8443249022,18482.2855034951,128.011178184743,0,43.1681007285696,0,0,-0.0028848678539397,-0.0218632199980838,-0.007808755181459,2.89193669233646,833407.557737597,1133490.2202366,0,0,0,0,0,9531.56021916149,19861.0533733314,2.47603444556765
156052,2,39.7015819698241,528282,528282.226436596,-0.226436595548876,1024399.01110242,680321.095419329,-416852.775047179,0,0,507107.865717516,0,0,0,0,0,197584.368802641,56238.4562101178,459375.849075301,441630.521297779,0,-0,17745.3277775217,66.973134399886,39.7015819698241,0,0,0,-0.000400586400773823,-0.00278414374689332,-0.0012410355338162,11.9351658120474,263468.320372149,507107.865717516,0,0,0,0,0,197584.368802641,56238.4562101178,1.93911397909151
156071,2,20.0052903150544,257373,257372.981734872,0.0182651277864352,525998.152882867,315880.780511926,-183391.576980999,0,0,393495.133285438,0,9.30382948594483,4.51223701681563,-4.00756333618809e-10,0,0,0,223802.592812932,211059.781723025,0,-0,12742.8110899079,33.7000172649803,20.0052903150544,0,0,0,-0.00109213221881378,-0.000720239133001815,-0.000408297156321954,8.41829773014926,132489.203530928,393495.133285438,0,9.30382948594483,4.51223701681563,-4.00756333618809e-10,0,0,0,2.04371924359924
156082,2,11.411602867712,135479,135478.887623064,0.112376936012879,716601.518923968,166169.999846724,-97993.1079821619,0,0,648371.762544725,0,44.7998189615467,8.0646957197844,-3.71717780230282e-10,0,0,0,117807.728367882,108060.150012065,0,-0,9747.57835581716,17.4090611119185,11.411602867712,0,0,0,-0.000650515219182461,-0.00138139307494049,-0.00075053382839886,12.5976598479757,68176.891864562,648371.762544725,0,44.7998189615467,8.0646957197844,-3.71717780230282e-10,0,0,0,5.28939185352688
156083,2,32.7330640969931,379874,379874.212622432,-0.21262243174715,1083537.2172696,485438.50325147,-286640.83035627,0,0,866332.282129154,0,128.719628701143,23.1707491619849,-1.07290145865736e-09,0,5940.55808192806,12314.8137854586,330325.402280375,314166.147759251,0,-0,16159.2545211244,50.6928106149605,32.7330640969931,0,0,0,-0.00186637052212667,-0.00395509233256404,-0.00214961469288554,34.2109435871829,198797.6728952,866332.282129154,0,128.719628701143,23.1707491619849,-1.07290145865736e-09,0,5940.55808192806,12314.8137854586,2.85235951202136
156105,4,72.1169364892107,1401669,1401669.22986853,-0.229868525872007,2857806.36195335,1198451.02628811,-694464.157622467,819251.662044062,207887.012201646,989675.137814263,255585.052861139,299.617284771541,86.6131539720326,-4.15527446502473e-09,0,11453.2747607584,69581.1231671015,1218842.80858133,781417.139531016,497385.972669764,-83701.5914321035,23741.28781265,246.757701510597,0,72.1169364892107,0,0,-0.0373431077253264,-0.0659937627110617,-0.0268601164347299,8.75934968941772,1531125.54291135,989675.137814263,255585.052861139,299.617284771541,86.6131539720326,-4.15527446502473e-09,0,11453.2747607584,69581.1231671015,2.03885964657373
156132,2,69.5733141535211,1050911,1050910.9000049,0.0999950957484543,3095100.82585229,1242612.53666881,-734491.985972297,0,0,2126873.87013623,75357.1953546821,0,0,-1.34476086668669e-09,0,1112.45594104439,383636.753723817,913835.565221656,890507.754971504,0,-0,23327.8102501515,128.174045439363,69.5733141535211,0,0,0,-0.00365035407518026,-0.00827602452813934,-0.0051307135457234,62.6487138999512,508120.550696517,2126873.87013623,75357.1953546821,0,0,-1.34476086668669e-09,0,1112.45594104439,383636.753723817,2.94515979550341
156140,2,61.2950613674557,1039063,1039062.57117378,0.428826215793379,1975299.52606837,1163868.40135008,-732407.81477594,0,0,1207241.18749718,76991.36339326,0,0,-4.26371661618162e-10,0,0,259606.388603791,903532.670585899,881605.707258747,0,-0,21926.9633271519,108.889259454497,61.2950613674557,0,0,0,-0.00436708243660308,-0.00481262555803521,-0.00335254664836526,46.3732248915245,431460.586574137,1207241.18749718,76991.36339326,0,0,-4.26371661618162e-10,0,0,259606.388603791,1.90103923060331
156175,2,30.8956571891386,422383,422383.304165711,-0.304165710695088,1482260.36029689,521853.411344476,-319431.492369055,0,0,998332.373547181,0,0,0,0.243454876447811,0.019989400427572,13119.42011685,268386.384213158,367289.829709314,351576.309261702,0,-0,15713.5204476114,51.7513742991575,30.8956571891386,0,0,0,-0.000459233950666607,-0.00222283017483066,0.000645385026175321,30.0596307570184,202421.91897542,998332.373547181,0,0,0,0.243454876447811,0.019989400427572,13119.42011685,268386.384213158,3.50928034579253
156194,2,38.910203382852,647393,647393.120391733,-0.120391732547432,1453445.72349619,763268.18328705,-480602.357669453,0,0,1021423.39958821,0,0,0,0,0,6114.56533506572,143241.932955318,562950.539471072,545377.913854358,0,-0,17572.6256167141,73.0324957430883,38.910203382852,0,0,0,-0.000306960574789445,4.1753943392161e-05,3.77736863054263e-05,21.7251288224836,282665.825617596,1021423.39958821,0,0,0,0,0,6114.56533506572,143241.932955318,2.24507482085254
156725,4,36.5118312576174,737545,737545.087995614,-0.087995613925159,1570285.76632556,590136.019152024,-330125.892786265,317127.687271345,135588.247600404,377591.34316571,479888.583873749,62.7535058763777,17.0245427268056,-9.35943546068925e-09,0,0,0,641343.554778795,393173.312901893,269351.745891797,-38219.7201363379,17038.2161214422,121.46721895567,0,36.5118312576174,0,0,-0.0138502357257949,-0.0161087382451128,-0.00565731136678135,10.8868205618698,712726.061237508,377591.34316571,479888.583873749,62.7535058763777,17.0245427268056,-9.35943546068925e-09,0,0,0,2.12907112966065
156726,2,19.7404322768133,230473,230472.907663285,0.0923367154900916,768734.297898988,291868.038036853,-167861.070205598,0,0,520788.886888407,123919.149227696,14.0165690173421,5.27738261561129,-3.44466771878626e-09,0,0,0,200411.22405503,187749.70016707,0,-0,12661.5238879596,31.4849594120714,19.7404322768133,0,0,0,-0.00103491104183246,-0.00231063843240636,-0.00125678417825949,12.2966770121994,124006.967831255,520788.886888407,123919.149227696,14.0165690173421,5.27738261561129,-3.44466771878626e-09,0,0,0,3.33546358097906
156727,2,14.7403751659807,167226,167225.950311576,0.0496884236345068,355916.349215548,212661.939648851,-122847.217752492,0,0,166125.659904912,99965.622209982,7.45410475428258,2.89109954381718,-2.89072817609093e-09,0,0,0,145413.869836153,134404.264761559,0,-0,11009.6050745942,22.800256402051,14.7403751659807,0,0,0,-0.000724882824919252,-0.00136674123071857,-0.000721859475927022,8.92740909347118,89814.7218963585,166125.659904912,99965.622209982,7.45410475428258,2.89109954381718,-2.89072817609093e-09,0,0,0,2.12835533478973
156728,2,40.0238935105962,439267,439266.693096915,0.306903084972873,1045642.5231996,577443.066939875,-333722.447465046,0,0,551092.336060131,250790.199359717,28.6038556067451,10.7644493209294,-6.9645128106158e-09,0,0,0,381971.037475578,364155.865555688,0,-0,17815.1719198902,61.8617142236671,40.0238935105962,0,0,0,-0.00210123475907501,-0.00470688226561114,-0.00256145334945774,15.7900505001107,243720.61947483,551092.336060131,250790.199359717,28.6038556067451,10.7644493209294,-6.9645128106158e-09,0,0,0,2.38042585306795
156729,2,25.0466191807496,278635,278634.802672611,0.197327389265411,737867.326445454,355803.219619084,-204872.168140686,0,0,537078.62195515,49820.167350483,30.4024248534499,7.08323657345021,-3.86144973224329e-09,0,0,0,242291.132758792,228092.784801951,0,-0,14198.3479568406,38.2780080572505,25.0466191807496,0,0,0,-0.00130930426903231,-0.001837584216175,-0.000968853508284349,3.3846555427663,150931.051478398,537078.62195515,49820.167350483,30.4024248534499,7.08323657345021,-3.86144973224329e-09,0,0,0,2.64815018373662
156731,2,20.8215552927553,250360,250360.490106336,-0.490106335841119,1031688.97181568,306586.06194824,-179537.64067217,0,0,900519.741059696,0,44.6523743648564,7.96582182681299,-2.53394167167207e-09,0,707.85051043361,3360.34077329081,217704.774005509,204714.772425852,0,-0,12990.0015796571,32.3928147858508,20.8215552927553,0,0,0,-0.00108089298819628,-0.00118571703524015,-0.000601652209534106,27.7891415469033,127048.42127607,900519.741059696,0,44.6523743648564,7.96582182681299,-2.53394167167207e-09,0,707.85051043361,3360.34077329081,4.12082190372136
156733,2,70.4044989249636,893458,893457.789447308,0.210552692296915,1794316.08534495,1155840.60426089,-669565.899193287,0,0,916033.070514023,0,281.052364872661,50.5750706423069,-2.43722882833519e-09,0,356091.692629661,35584.9896981453,776919.816910702,753456.074664496,0,-0,23463.7422462066,123.525866921961,70.4044989249636,0,0,0,-0.0040227016718382,-0.00836502128916789,-0.00456098728121532,46.0242357396019,486274.705067604,916033.070514023,0,281.052364872661,50.5750706423069,-2.43722882833519e-09,0,356091.692629661,35584.9896981453,2.00828252178048
156734,2,43.5219601746651,579513,579512.958562817,0.0414371826918796,1940288.02706992,737328.300938933,-423935.269198858,0,0,1196953.81952375,0,158.531028027438,29.8182635427853,-1.5942254585231e-09,0,166671.091401266,263081.735113258,503924.311793754,485368.490485724,0,-0,18555.8213080303,79.7833423922536,43.5219601746651,0,0,0,-0.0024135752300656,-0.00548748925609425,-0.00297470811299044,41.1242571459951,313393.031740075,1196953.81952375,0,158.531028027438,29.8182635427853,-1.5942254585231e-09,0,166671.091401266,263081.735113258,3.34813546386349
156844,2,30.3745130552275,487954,487954.451764535,-0.451764534635004,1456528.69470667,577962.900510211,-359356.57986804,0,0,1084731.69161292,1600.89525751031,0,0,-15.0450744372729,-4.74377772133699,3390.61359009644,148218.962456126,424308.218925682,408723.520182834,0,-0,15584.6987428483,56.5173272343718,30.3745130552275,0,0,0,-0.000983013600928272,-0.000501284167562146,0.000340401799652787,14.7103643415831,218606.320642171,1084731.69161292,1600.89525751031,0,0,-15.0450744372729,-4.74377772133699,3390.61359009644,148218.962456126,2.98497131841662
157347,2,69.8007509826006,788010,788009.813990487,0.1860095129814,1859975.24158974,1106972.28128291,-677790.662145953,0,0,754327.641906535,0,0,0,0,0,667802.696822298,8663.28372395141,685225.925209119,661860.839606639,0,-0,23365.0856024799,112.588452588961,69.8007509826006,0,0,0,-0.000607283288700592,-0.00730819083418116,-0.0031576945443876,11.6425908643886,429181.619136952,754327.641906535,0,0,0,0,0,667802.696822298,8663.28372395141,2.36034471845501
157365,2,33.6534892232454,450676,450676.374728608,-0.374728607886937,1041780.80361565,536646.044116958,-306778.217921728,0,0,811894.093326819,0,13.7794800189163,5.10461358005504,-2.48156939295209e-09,0,0,0,391892.499764007,375514.665130112,0,-0,16377.8346338954,58.310778989468,33.6534892232454,0,0,0,-0.00158329292661661,-0.00544994863211177,-0.00222577076473008,15.5636720999304,229867.82619523,811894.093326819,0,13.7794800189163,5.10461358005504,-2.48156939295209e-09,0,0,0,2.31159592171681
